pkid,item_code,item_name,drawing_no,quantity,pn,pn_code,order_no,mm,customer_pn,code,remarks,lastupdate,username,logdel
,001106401,FAS-3401-2100-0BF,KL-06392 C,,,,,,,,,12/1/2017 8:05,marlope,0
,001106801,FAS-3401-2101-0BF,KL-06251 G,,,,,,,,,12/1/2017 8:05,marlope,0
,001107701,FAS-3401-2104-0BF,KL-06663 D,,,,,,,,,12/1/2017 8:05,marlope,0
,001108001,FAS-3401-2200-0BF,KL-06390 B,,,,,,,,,12/1/2017 8:05,marlope,0
,001109901,FAS-4001-1100-0BF,KL-06393 B,,,,,,,,,12/1/2017 8:05,marlope,0
,001111401,FAS-4001-1200-0BF,KL-06391 B,,,,,,,,,12/1/2017 8:05,marlope,0
,001111701,FAS-4001-1201-0BF,KL-06139 D,,,,,,,,,12/1/2017 8:05,marlope,0
,001112901,FAS-4001-2100-0BF,KL-06392 C,,,,,,,,,12/1/2017 8:05,marlope,0
,001113301,FAS-4001-2101-0BF,KL-06251 G,,,,,,,,,12/1/2017 8:05,marlope,0
,001114201,FAS-4001-2104-0BF,KL-06663 D,,,,,,,,,12/1/2017 8:05,marlope,0
,001114501,FAS-4001-2200-0BF,KL-06390 B,,,,,,,,,12/1/2017 8:05,marlope,0
,001116401,FAS-5001-1100-0BF,KL-06393 B,,,,,,,,,12/1/2017 8:05,marlope,0
,001117901,FAS-5001-1200-0BF,KL-06391 B,,,,,,,,,12/1/2017 8:05,marlope,0
,001118201,FAS-5001-1201-0BF,KL-06139 D,,,,,,,,,12/1/2017 8:05,marlope,0
,001119401,FAS-5001-2100-0BF,KL-06392 C,,,,,,,,,12/1/2017 8:05,marlope,0
,001119501,FAS-5001-2100-0AF,KL-06392 C,,,,,,,,,12/1/2017 8:05,marlope,0
,001119701,FAS-5001-2101-0BF,KL-06251 G,,,,,,,,,12/1/2017 8:05,marlope,0
,001120601,FAS-5001-2104-0BF,KL-06663 D,,,,,,,,,12/1/2017 8:05,marlope,0
,001120901,FAS-5001-2200-0BF,KL-06390 B,,,,,,,,,12/1/2017 8:05,marlope,0
,001123001,FAS-6001-1100-0BF,KL-06393 B,,,,,,,,,12/1/2017 8:05,marlope,0
,001124501,FAS-6001-1200-0BF,KL-06391 B,,,,,,,,,12/1/2017 8:05,marlope,0
,001124801,FAS-6001-1201-0BF,KL-06139 D,,,,,,,,,12/1/2017 8:05,marlope,0
,001126001,FAS-6001-2100-0BF,KL-06392 C,,,,,,,,,12/1/2017 8:05,marlope,0
,001126301,FAS-6001-2101-0BF,KL-06251-00-G,,,,,,,,,12/1/2017 8:05,marlope,0
,001126601,FAS-6001-2102-0BF,KL-06256 D,,,,,,,,,12/1/2017 8:05,marlope,0
,001127201,FAS-6001-2104-0BF,KL-06663 D,,,,,,,,,12/1/2017 8:05,marlope,0
,001127501,FAS-6001-2200-0BF,KL-06390 B,,,,,,,,,12/1/2017 8:05,marlope,0
,001129501,FAS-6401-1100-0BF,KL-06393 B,,,,,,,,,12/1/2017 8:05,marlope,0
,001131001,FAS-6401-1200-0BF,KL-06391 B,,,,,,,,,12/1/2017 8:05,marlope,0
,001132501,FAS-6401-2100-0BF,KL-06392 C,,,,,,,,,12/1/2017 8:05,marlope,0
,001132801,FAS-6401-2101-0BF,KL-06251-00-G,,,,,,,,,12/1/2017 8:05,marlope,0
,001133701,FAS-6401-2104-0BF,KL-06663 D,,,,,,,,,12/1/2017 8:05,marlope,0
,001134001,FAS-6401-2200-0BF,KL-06390 B,,,,,,,,,12/1/2017 8:05,marlope,0
,001184801,FAP-1001-1104-2-0BS,KL-06179 K,,,,,,,,,12/1/2017 8:05,marlope,0
,001185401,FAP-1001-1202-2-0BS,KL-06051 J,,,,,,,,,12/1/2017 8:05,marlope,0
,001185501,FAP-1001-1202-2-0AS,KL-06051 J,,,,,,,,,12/1/2017 8:05,marlope,0
,001186001,FAP-1001-1204-2-0BS,KL-06052 L,,,,,,,,,12/1/2017 8:05,marlope,0
,001186101,FAP-1001-1204-2-0AS,KL-06052 L,,,,,,,,,12/1/2017 8:05,marlope,0
,001189201,FAP-1001-2102-2-0AS,KL-06381 F,,,,,,,,,12/1/2017 8:05,marlope,0
,001190301,FAP-1001-2202-2-0BS,KL-06339 F,,,,,,,,,12/1/2017 8:05,marlope,0
,001190401,FAP-1001-2202-2-0AS,KL-06339 F,,,,,,,,,12/1/2017 8:05,marlope,0
,001191001,FAP-1001-2204-2-0BS,KL-06339 F,,,,,,,,,12/1/2017 8:05,marlope,0
,001191101,FAP-1001-2204-2-0AS,KL-06339 F,,,,,,,,,12/1/2017 8:05,marlope,0
,001194601,FAP-1601-1102-2-0BS,KL-06178 H,,,,,,,,,12/1/2017 8:05,marlope,0
,001194701,FAP-1601-1102-2-0AS,KL-06178 H,,,,,,,,,12/1/2017 8:05,marlope,0
,001195201,FAP-1601-1104-2-0BS,KL-06179 K,,,,,,,,,12/1/2017 8:05,marlope,0
,001195301,FAP-1601-1104-2-0AS,KL-06179 K,,,,,,,,,12/1/2017 8:05,marlope,0
,001195801,FAP-1601-1202-2-0BS,KL-06051 J,,,,,,,,,12/1/2017 8:05,marlope,0
,001195901,FAP-1601-1202-2-0AS,KL-06051 J,,,,,,,,,12/1/2017 8:05,marlope,0
,001196601,FAP-1601-1204-2-0BS,KL-06052 L,,,,,,,,,12/1/2017 8:05,marlope,0
,001196701,FAP-1601-1204-2-0AS,KL-06052 L,,,,,,,,,12/1/2017 8:05,marlope,0
,001201101,FAP-2001-1102-2-0BS,KL-06178 H,,,,,,,,,12/1/2017 8:05,marlope,0
,001201201,FAP-2001-1102-2-0AS,KL-06178 H,,,,,,,,,12/1/2017 8:05,marlope,0
,001201701,FAP-2001-1104-2-0BS,KL-06179 K,,,,,,,,,12/1/2017 8:05,marlope,0
,001201801,FAP-2001-1104-2-0AS,KL-06179 K,,,,,,,,,12/1/2017 8:05,marlope,0
,001202301,FAP-2001-1202-2-0BS,KL-06051 J,,,,,,,,,12/1/2017 8:05,marlope,0
,001202401,FAP-2001-1202-2-0AS,KL-06051 J,,,,,,,,,12/1/2017 8:05,marlope,0
,001203001,FAP-2001-1204-2-0BS,KL-06052 L,,,,,,,,,12/1/2017 8:05,marlope,0
,001203101,FAP-2001-1204-2-0AS,KL-06052 L,,,,,,,,,12/1/2017 8:05,marlope,0
,001203201,FAP-2001-1204-2-0BF,KL-06052 L,,,,,,,,,12/1/2017 8:05,marlope,0
,001207301,FAP-2601-1102-2-0BS,KL-06178 H,,,,,,,,,12/1/2017 8:05,marlope,0
,001207401,FAP-2601-1102-2-0AS,KL-06178 H,,,,,,,,,12/1/2017 8:05,marlope,0
,001207901,FAP-2601-1104-2-0BS,KL-06179 K,,,,,,,,,12/1/2017 8:05,marlope,0
,001208001,FAP-2601-1104-2-0AS,KL-06179 K,,,,,,,,,12/1/2017 8:05,marlope,0
,001208501,FAP-2601-1202-2-0BS,KL-06051 J,,,,,,,,,12/1/2017 8:05,marlope,0
,001208601,FAP-2601-1202-2-0AS,KL-06051 J,,,,,,,,,12/1/2017 8:05,marlope,0
,001209301,FAP-2601-1204-2-0BS,KL-06052 L,,,,,,,,,12/1/2017 8:05,marlope,0
,001209401,FAP-2601-1204-2-0AS,KL-06052 L,,,,,,,,,12/1/2017 8:05,marlope,0
,001209601,FAP-2601-1204-2-0BF,KL-06052 L,,,,,,,,,12/1/2017 8:05,marlope,0
,001214901,FAP-3001-1202-2-0BS,KL-06051 J,,,,,,,,,12/1/2017 8:05,marlope,0
,001215601,FAP-3001-1204-2-0BS,KL-06052 L,,,,,,,,,12/1/2017 8:05,marlope,0
,001220001,FAP-3401-1102-2-0BS,KL-06178 H,,,,,,,,,12/1/2017 8:05,marlope,0
,001220101,FAP-3401-1102-2-0AS,KL-06178 H,,,,,,,,,12/1/2017 8:05,marlope,0
,001220701,FAP-3401-1104-2-0AS,KL-06179 K,,,,,,,,,12/1/2017 8:05,marlope,0
,001221201,FAP-3401-1202-2-0BS,KL-06051 J,,,,,,,,,12/1/2017 8:05,marlope,0
,001221301,FAP-3401-1202-2-0AS,KL-06051 J,,,,,,,,,12/1/2017 8:05,marlope,0
,001221801,FAP-3401-1204-2-0BS,KL-06052 L,,,,,,,,,12/1/2017 8:05,marlope,0
,001221901,FAP-3401-1204-2-0AS,KL-06052 L,,,,,,,,,12/1/2017 8:05,marlope,0
,001226301,FAP-4001-1102-2-0BS,KL-06178 H,,,,,,,,,12/1/2017 8:05,marlope,0
,001226401,FAP-4001-1102-2-0AS,KL-06178 H,,,,,,,,,12/1/2017 8:05,marlope,0
,001226901,FAP-4001-1104-2-0AS,KL-06179 K,,,,,,,,,12/1/2017 8:05,marlope,0
,001227501,FAP-4001-1202-2-0BS,KL-06051 J,,,,,,,,,12/1/2017 8:05,marlope,0
,001227601,FAP-4001-1202-2-0AS,KL-06051 J,,,,,,,,,12/1/2017 8:05,marlope,0
,001228201,FAP-4001-1204-2-0BS,KL-06052 L,,,,,,,,,12/1/2017 8:05,marlope,0
,001228301,FAP-4001-1204-2-0AS,KL-06052 L,,,,,,,,,12/1/2017 8:05,marlope,0
,001232801,FAP-5001-1102-2-0BS,KL-06178 H,,,,,,,,,12/1/2017 8:05,marlope,0
,001232901,FAP-5001-1102-2-0AS,KL-06178 H,,,,,,,,,12/1/2017 8:05,marlope,0
,001233301,FAP-5001-1104-2-0BS,KL-06179 K,,,,,,,,,12/1/2017 8:05,marlope,0
,001233401,FAP-5001-1104-2-0AS,KL-06179 K,,,,,,,,,12/1/2017 8:05,marlope,0
,001233901,FAP-5001-1202-2-0BS,KL-06051 J,,,,,,,,,12/1/2017 8:05,marlope,0
,001234001,FAP-5001-1202-2-0AS,KL-06051 J,,,,,,,,,12/1/2017 8:05,marlope,0
,001234601,FAP-5001-1204-2-0BS,KL-06052 L,,,,,,,,,12/1/2017 8:05,marlope,0
,001234701,FAP-5001-1204-2-0AS,KL-06052 L,,,,,,,,,12/1/2017 8:05,marlope,0
,001239401,FAP-6001-1104-2-0BS,KL-06179 K,,,,,,,,,12/1/2017 8:05,marlope,0
,001240001,FAP-6001-1202-2-0BS,KL-06051 J,,,,,,,,,12/1/2017 8:05,marlope,0
,001240601,FAP-6001-1204-2-0BS,KL-06052 L,,,,,,,,,12/1/2017 8:05,marlope,0
,001240701,FAP-6001-1204-2-0AS,KL-06052 L,,,,,,,,,12/1/2017 8:05,marlope,0
,001244901,FAP-6401-1102-2-0BS,KL-06178 H,,,,,,,,,12/1/2017 8:05,marlope,0
,001245001,FAP-6401-1102-2-0AS,KL-06178 H,,,,,,,,,12/1/2017 8:05,marlope,0
,001245501,FAP-6401-1104-2-0BS,KL-06179 K,,,,,,,,,12/1/2017 8:05,marlope,0
,001245601,FAP-6401-1104-2-0AS,KL-06179 K,,,,,,,,,12/1/2017 8:05,marlope,0
,001246001,FAP-6401-1202-2-0BS,KL-06051 J,,,,,,,,,12/1/2017 8:05,marlope,0
,001246101,FAP-6401-1202-2-0AS,KL-06051 J,,,,,,,,,12/1/2017 8:05,marlope,0
,001246701,FAP-6401-1204-2-0BS,KL-06052 L,,,,,,,,,12/1/2017 8:05,marlope,0
,001246801,FAP-6401-1204-2-0AS,KL-06052 L,,,,,,,,,12/1/2017 8:05,marlope,0
,001251601,FAP-1001-1102-0BS,KL-06178 H,,,,,,,,,12/1/2017 8:05,marlope,0
,001251801,FAP-1001-1102-0BF,KL-06178 H,,,,,,,,,12/1/2017 8:05,marlope,0
,001252401,FAP-1001-1104-0BS,KL-06179 K,,,,,,,,,12/1/2017 8:05,marlope,0
,001252601,FAP-1001-1104-0BF,KL-06179 K,,,,,,,,,12/1/2017 8:05,marlope,0
,001253201,FAP-1001-1202-0BS,KL-06051 J,,,,,,,,,12/1/2017 8:05,marlope,0
,001253401,FAP-1001-1202-OBF,KL-06051 J,,,,,,,,,12/1/2017 8:05,marlope,0
,001254001,FAP-1001-1204-0BS,KL-06052 L,,,,,,,,,12/1/2017 8:05,marlope,0
,001254201,FAP-1001-1204-0BF,KL-06052 L,,,,,,,,,12/1/2017 8:05,marlope,0
,001256901,FAP-1001-2102-0BS,KL-06381 F,,,,,,,,,12/1/2017 8:05,marlope,0
,001257101,FAP-1001-2102-0BF,KL-06381 F,,,,,,,,,12/1/2017 8:05,marlope,0
,001257701,FAP-1001-2104-0BS,KL-06381 F,,,,,,,,,12/1/2017 8:05,marlope,0
,001257901,FAP-1001-2104-0BF,KL-06381 F,,,,,,,,,12/1/2017 8:05,marlope,0
,001258501,FAP-1001-2202-0BS,KL-06339 F,,,,,,,,,12/1/2017 8:05,marlope,0
,001258801,FAP-1001-2202-0BF,KL-06339 F,,,,,,,,,12/1/2017 8:05,marlope,0
,001259401,FAP-1001-2204-0BS,KL-06339 F,,,,,,,,,12/1/2017 8:05,marlope,0
,001259701,FAP-1001-2204-0BF,KL-06339 F,,,,,,,,,12/1/2017 8:05,marlope,0
,001263701,FAP-1601-1102-0BS,KL-06178 H,,,,,,,,,12/1/2017 8:05,marlope,0
,001263901,FAP-1601-1102-0BF,KL-06178 H,,,,,,,,,12/1/2017 8:05,marlope,0
,001264501,FAP-1601-1104-0BS,KL-06179 K,,,,,,,,,12/1/2017 8:05,marlope,0
,001264701,FAP-1601-1104-0BF,KL-06179 K,,,,,,,,,12/1/2017 8:05,marlope,0
,001265301,FAP-1601-1202-0BS,KL-06051 J,,,,,,,,,12/1/2017 8:05,marlope,0
,001265601,FAP-1601-1202-0BF,KL-06051 J,,,,,,,,,12/1/2017 8:05,marlope,0
,001266201,FAP-1601-1204-0BS,KL-06052 L,,,,,,,,,12/1/2017 8:05,marlope,0
,001266501,FAP-1601-1204-0BF,KL-06052 L,,,,,,,,,12/1/2017 8:05,marlope,0
,001271601,FAP-2001-1102-0BS,KL-06178 H,,,,,,,,,12/1/2017 8:05,marlope,0
,001271801,FAP-2001-1102-0BF,KL-06178 H,,,,,,,,,12/1/2017 8:05,marlope,0
,001272401,FAP-2001-1104-0BS,KL-06179 K,,,,,,,,,12/1/2017 8:05,marlope,0
,001272601,FAP-2001-1104-0BF,KL-06179 K,,,,,,,,,12/1/2017 8:05,marlope,0
,001273201,FAP-2001-1202-0BS,KL-06051 J,,,,,,,,,12/1/2017 8:05,marlope,0
,001273501,FAP-2001-1202-0BF,KL-06051 J,,,,,,,,,12/1/2017 8:05,marlope,0
,001274201,FAP-2001-1204-0BS,KL-06052 L,,,,,,,,,12/1/2017 8:05,marlope,0
,001274501,FAP-2001-1204-0BF,KL-06052 L,,,,,,,,,12/1/2017 8:05,marlope,0
,001279901,FAP-2601-1102-0BS,KL-06178 H,,,,,,,,,12/1/2017 8:05,marlope,0
,001280101,FAP-2601-1102-0BF,KL-06178 H,,,,,,,,,12/1/2017 8:05,marlope,0
,001280701,FAP-2601-1104-0BS,KL-06179 K,,,,,,,,,12/1/2017 8:05,marlope,0
,001280901,FAP-2601-1104-0BF,KL-06179 K,,,,,,,,,12/1/2017 8:05,marlope,0
,001281501,FAP-2601-1202-0BS,KL-06051 J,,,,,,,,,12/1/2017 8:05,marlope,0
,001281801,FAP-2601-1202-0BF,KL-06051 J,,,,,,,,,12/1/2017 8:05,marlope,0
,001282501,FAP-2601-1204-0BS,KL-06052 L,,,,,,,,,12/1/2017 8:05,marlope,0
,001282801,FAP-2601-1204-0BF,KL-06052 L,,,,,,,,,12/1/2017 8:05,marlope,0
,001288201,FAP-3001-1102-0BS,KL-06178 H,,,,,,,,,12/1/2017 8:05,marlope,0
,001288401,FAP-3001-1102-0BF,KL-06178 H,,,,,,,,,12/1/2017 8:05,marlope,0
,001289001,FAP-3001-1104-0BS,KL-06179 K,,,,,,,,,12/1/2017 8:05,marlope,0
,001289201,FAP-3001-1104-0BF,KL-06179 K,,,,,,,,,12/1/2017 8:05,marlope,0
,001289801,FAP-3001-1202-0BS,KL-06051 J,,,,,,,,,12/1/2017 8:05,marlope,0
,001290101,FAP-3001-1202-0BF,KL-06051 J,,,,,,,,,12/1/2017 8:05,marlope,0
,001290701,FAP-3001-1204-0BS,KL-06052 L,,,,,,,,,12/1/2017 8:05,marlope,0
,001291001,FAP-3001-1204-0BF,KL-06052 L,,,,,,,,,12/1/2017 8:05,marlope,0
,001296101,FAP-3401-1102-0BS,KL-06178 H,,,,,,,,,12/1/2017 8:05,marlope,0
,001296301,FAP-3401-1102-0BF,KL-06178 H,,,,,,,,,12/1/2017 8:05,marlope,0
,001296901,FAP-3401-1104-0BS,KL-06179 K,,,,,,,,,12/1/2017 8:05,marlope,0
,001297101,FAP-3401-1104-0BF,KL-06179 K,,,,,,,,,12/1/2017 8:05,marlope,0
,001297701,FAP-3401-1202-0BS,KL-06051 J,,,,,,,,,12/1/2017 8:05,marlope,0
,001298001,FAP-3401-1202-0BF,KL-06051 J,,,,,,,,,12/1/2017 8:05,marlope,0
,001298601,FAP-3401-1204-0BS,KL-06052 L,,,,,,,,,12/1/2017 8:05,marlope,0
,001298901,FAP-3401-1204-0BF,KL-06052 L,,,,,,,,,12/1/2017 8:05,marlope,0
,001304301,FAP-4001-1102-0BS,KL-06178 H,,,,,,,,,12/1/2017 8:05,marlope,0
,001304501,FAP-4001-1102-0BF,KL-06178 H,,,,,,,,,12/1/2017 8:05,marlope,0
,001305101,FAP-4001-1104-0BS,KL-06179 K,,,,,,,,,12/1/2017 8:05,marlope,0
,001305301,FAP-4001-1104-0BF,KL-06179 K,,,,,,,,,12/1/2017 8:05,marlope,0
,001305901,FAP-4001-1202-0BS,KL-06051 J,,,,,,,,,12/1/2017 8:05,marlope,0
,001306201,FAP-4001-1202-0BF,KL-06051 J,,,,,,,,,12/1/2017 8:05,marlope,0
,001306801,FAP-4001-1204-0BS,KL-06052 L,,,,,,,,,12/1/2017 8:05,marlope,0
,001307101,FAP-4001-1204-0BF,KL-06052 L,,,,,,,,,12/1/2017 8:05,marlope,0
,001312501,FAP-5001-1102-0BS,KL-06178 H,,,,,,,,,12/1/2017 8:05,marlope,0
,001312701,FAP-5001-1102-0BF,KL-06178 H,,,,,,,,,12/1/2017 8:05,marlope,0
,001313301,FAP-5001-1104-0BS,KL-06179 K,,,,,,,,,12/1/2017 8:05,marlope,0
,001313501,FAP-5001-1104-0BF,KL-06179 K,,,,,,,,,12/1/2017 8:05,marlope,0
,001314101,FAP-5001-1202-0BS,KL-06051 J,,,,,,,,,12/1/2017 8:05,marlope,0
,001314401,FAP-5001-1202-0BF,KL-06051 J,,,,,,,,,12/1/2017 8:05,marlope,0
,001315101,FAP-5001-1204-0BS,KL-06052 L,,,,,,,,,12/1/2017 8:05,marlope,0
,001315401,FAP-5001-1204-0BF,KL-06052 L,,,,,,,,,12/1/2017 8:05,marlope,0
,001320801,FAP-6001-1102-0BS,KL-06178 H,,,,,,,,,12/1/2017 8:05,marlope,0
,001321001,FAP-6001-1102-0BF,KL-06178 H,,,,,,,,,12/1/2017 8:05,marlope,0
,001321601,FAP-6001-1104-0BS,KL-06179 K,,,,,,,,,12/1/2017 8:05,marlope,0
,001321801,FAP-6001-1104-0BF,KL-06179 K,,,,,,,,,12/1/2017 8:05,marlope,0
,001322401,FAP-6001-1202-0BS,KL-06051 J,,,,,,,,,12/1/2017 8:05,marlope,0
,001322701,FAP-6001-1202-0BF,KL-06051 J,,,,,,,,,12/1/2017 8:05,marlope,0
,001323401,FAP-6001-1204-0BS,KL-06052 L,,,,,,,,,12/1/2017 8:05,marlope,0
,001323701,FAP-6001-1204-0BF,KL-06052 L,,,,,,,,,12/1/2017 8:05,marlope,0
,001329301,FAP-6401-1102-0BS,KL-06178 H,,,,,,,,,12/1/2017 8:05,marlope,0
,001329501,FAP-6401-1102-0BF,KL-06178 H,,,,,,,,,12/1/2017 8:05,marlope,0
,001330101,FAP-6401-1104-0BS,KL-06179 K,,,,,,,,,12/1/2017 8:05,marlope,0
,001330301,FAP-6401-1104-0BF,KL-06179 K,,,,,,,,,12/1/2017 8:05,marlope,0
,001330901,FAP-6401-1202-0BS,KL-06051 J,,,,,,,,,12/1/2017 8:05,marlope,0
,001331101,FAP-6401-1202-0BF,KL-06051 J,,,,,,,,,12/1/2017 8:05,marlope,0
,001331801,FAP-6401-1204-0BS,KL-06052 L,,,,,,,,,12/1/2017 8:05,marlope,0
,001332001,FAP-6401-1204-0BF,KL-06052 L,,,,,,,,,12/1/2017 8:05,marlope,0
,001614401,NFP-64A-0314-BF,KL-07709 E,,,,,,,,,12/1/2017 8:05,marlope,0
,001629101,NFP-40A-0324-BF,KL-07710 E,,,,,,,,,12/1/2017 8:05,marlope,0
,001629201,NFP-60A-0324-BF,KL-07710 E,,,,,,,,,12/1/2017 8:05,marlope,0
,001629301,NFP-80A-0324-BF,KL-07710 E,,,,,,,,,12/1/2017 8:05,marlope,0
,001630601,UFS-50B-04 KS-6818,KS-06818 B,,,,,,,,,12/1/2017 8:05,marlope,0
,001630701,UFS-34B-04.KS-6817,KS-06817 B,,,,,,,,,12/1/2017 8:05,marlope,0
,001630801,UFS-20B-04 KS-6816,KS-06816 B,,,,,,,,,12/1/2017 8:05,marlope,0
,001630901,UFS-16B-04 KS-6815,KS-06815 B,,,,,,,,,12/1/2017 8:05,marlope,0
,001631001,UFS-10B-04.KS-6814,KS-06814 B,,,,,,,,,12/1/2017 8:05,marlope,0
,001631201,NFP-40A-0132-BF,KL-07505 H,,,,,,,,,12/1/2017 8:05,marlope,0
,001632501,NFP-80A-0122-OEM1,KL-07484 F,,,,,,,,,12/1/2017 8:05,marlope,0
,001635301,NFP-80A-0314-BF,KL-07709 E,,,,,,,,,12/1/2017 8:05,marlope,0
,001635601,NFP-80A-0132-BF,KL-07505 H,,,,,,,,,12/1/2017 8:05,marlope,0
,001640801,NFP-50A-0324-BF,KL-07710 E,,,,,,,,,12/1/2017 8:05,marlope,0
,001642101,NFP-40A-0314-BF,KL-07709 E,,,,,,,,,12/1/2017 8:05,marlope,0
,001646201,NFP-100A-0122-BF,KL-05594 N,,,,,,,,,12/1/2017 8:05,marlope,0
,001648801,SFS-20A-1700 KS-7078,KS-07078 A,,,,,,,,,12/1/2017 8:05,marlope,0
,001648901,SFS-26A-1700 KS-7078,KS-07078 A,,,,,,,,,12/1/2017 8:05,marlope,0
,001649201,SFS-40A-1700 KS-7078,KS-07078 A,,,,,,,,,12/1/2017 8:05,marlope,0
,001649301,SFS-50A-1700 KS-7078,KS-07078 A,,,,,,,,,12/1/2017 8:05,marlope,0
,001649501,SFS-64A-1700 KS-7078,KS-07078 A,,,,,,,,,12/1/2017 8:05,marlope,0
,001649601,SFS-10A-1700 KS-7078,KS-07078 A,,,,,,,,,12/1/2017 8:05,marlope,0
,001649701,SFS-16A-1700 KS-7078,KS-07078 A,,,,,,,,,12/1/2017 8:05,marlope,0
,001650001,NFP-60A-0314-BF,KL-07709 E,,,,,,,,,12/1/2017 8:05,marlope,0
,001653801,NFS-100A-0110,KL-05757 L,,,,,,,,,12/1/2017 8:05,marlope,0
,001654001,NFP-100A-0124-BF,KL-05595 N,,,,,,,,,12/1/2017 8:05,marlope,0
,001654101,NFP-100A-0114-BF,KL-05535 U,,,,,,,,,12/1/2017 8:05,marlope,0
,001654201,NFP-100A-0112-BF,KL-05505 S,,,,,,,,,12/1/2017 8:05,marlope,0
,001655001,NFP-64A-0324-BF,KL-07710 E,,,,,,,,,12/1/2017 8:05,marlope,0
,001655101,NFP-34A-0324-BF,KL-07710 E,,,,,,,,,12/1/2017 8:05,marlope,0
,001659501,NFP-60A-0132-BF,KL-07505 H,,,,,,,,,12/1/2017 8:05,marlope,0
,001659701,NFP-34A-0132-BF,KL-07505 H,,,,,,,,,12/1/2017 8:05,marlope,0
,001660401,NFP-50A-0132-BF,KL-07505 H,,,,,,,,,12/1/2017 8:05,marlope,0
,001670601,NFP-10A-0314-BF,KL-07709 E,,,,,,,,,12/1/2017 8:05,marlope,0
,001672801,NFP-50A-0112-1-AF,KL-07471 F,,,,,,,,,12/1/2017 8:05,marlope,0
,001682901,NFP-100A-0314-BF,KL-07709 E,,,,,,,,,12/1/2017 8:05,marlope,0
,001683001,NFP-100A-0324-BF,KL-07710 E,,,,,,,,,12/1/2017 8:05,marlope,0
,001686301,NFP-20A-0314-BF,KL-07709 E,,,,,,,,,12/1/2017 8:05,marlope,0
,001687001,FAP-20 KS-8190,KS-08190 B,,,,,,,,,12/1/2017 8:05,marlope,0
,001688101,NFP-80A-0114-1-AF,KL-07472 F,,,,,,,,,12/1/2017 8:05,marlope,0
,001688201,NFP-80A-0124-1-AF,KL-07474 E,,,,,,,,,12/1/2017 8:05,marlope,0
,001691601,NFP-16A-0314-BF,KL-07709 E,,,,,,,,,12/1/2017 8:05,marlope,0
,001691701,NFP-34A-0314-BF,KL-07709 E,,,,,,,,,12/1/2017 8:05,marlope,0
,001693501,NFP-80A-0112-1-AF,KL-07471 F,,,,,,,,,12/1/2017 8:05,marlope,0
,001695301,NFP-34A-0112-AF,KL-05505 S,,,,,,,,,12/1/2017 8:05,marlope,0
,001695401,NFP-60A-0112-AF,KL-05505 S,,,,,,,,,12/1/2017 8:05,marlope,0
,001695601,NFP-100A-0112-AF,KL-05505 S,,,,,,,,,12/1/2017 8:05,marlope,0
,001695801,NFP-60A-0122-AF,KL-05594 N,,,,,,,,,12/1/2017 8:05,marlope,0
,001695901,NFP-64A-0122-AF,KL-05594 N,,,,,,,,,12/1/2017 8:05,marlope,0
,001696001,NFP-100A-0122-AF,KL-05594 N,,,,,,,,,12/1/2017 8:05,marlope,0
,001696401,NFP-80A-0124-AF,KL-05595 N,,,,,,,,,12/1/2017 8:05,marlope,0
,001698201,NFP-50A-0112-AF,KL-05505 S,,,,,,,,,12/1/2017 8:05,marlope,0
,001699201,FAP-1401-1204-2-0BS,KL-06052 L,,,,,,,,,12/1/2017 8:05,marlope,0
,001699301,FAP-1401-1202-2-0BS,KL-06051 J,,,,,,,,,12/1/2017 8:05,marlope,0
,001702701,FAP-10-07#4 W/Hole  W/O Screw,KL-09526 A,,,,,,,,,12/1/2017 8:05,marlope,0
,001702801,FAP-16-07#4 W/Hole W/O Screw,KL-09526 A,,,,,,,,,12/1/2017 8:05,marlope,0
,001702901,FAP-20-07#4 W/Hole W/O Screw,KL-09526 A,,,,,,,,,12/1/2017 8:05,marlope,0
,001703001,FAP-26-07#4 W/Hole W/O Screw,KL-09526 A,,,,,,,,,12/1/2017 8:05,marlope,0
,001703101,FAP-30-07#4 W/Hole  W/O Screw,KL-09526 A,,,,,,,,,12/1/2017 8:05,marlope,0
,001703201,FAP-34-07#4 W/HOLE W/O SCREW,KL-09526 A,,,,,,,,,12/1/2017 8:05,marlope,0
,001703301,FAP-40-07#4 W/Hole W/O Screw,KL-09526 A,,,,,,,,,12/1/2017 8:05,marlope,0
,001703401,FAP-50-07#4 W/Hole W/O Screw,KL-09526 A,,,,,,,,,12/1/2017 8:05,marlope,0
,001703501,FAP-60-07#4 W/Hole W/O Screw,KL-09526 A,,,,,,,,,12/1/2017 8:05,marlope,0
,001709201,NFP-100A-0112-1-AF,KL-07471 F,,,,,,,,,12/1/2017 8:05,marlope,0
,001709401,NFP-80A-0122-1-AF,KL-07473 F,,,,,,,,,12/1/2017 8:05,marlope,0
,001709601,FAP-1401-1104-2-0BS,KL-06179 K,,,,,,,,,12/1/2017 8:05,marlope,0
,001709901,FAS-1401-2100-2-0BF,KL-06392 C,,,,,,,,,12/1/2017 8:05,marlope,0
,001710101,NFP-80A-0122-AF,KL-05594 N,,,,,,,,,12/1/2017 8:05,marlope,0
,001711401,NFP-34A-0114-AF,KL-05535 U,,,,,,,,,12/1/2017 8:05,marlope,0
,001715701,NFP-80A-0122-1-BF,KL-07473 F,,,,,,,,,12/1/2017 8:05,marlope,0
